广州_20240616_C1335	C1335	广州	理想	34	2024/6/16	杨宁	sold
长沙_20240511_C1336	C1336	长沙	长城	11.4	2024/5/11	赵芳	sold
成都_20240202_C1337	C1337	成都	蔚来	32.4	2024/2/2	郭娜	sold
沈阳_20241213_C1338	C1338	沈阳	奥迪	39.7	2024/12/13	唐强	sold
苏州_20240421_C1339	C1339	苏州	大众	13.6	2024/4/21	唐宁	sold
苏州_20240423_C1340	C1340	苏州	丰田	28.7	2024/4/23	陈洋	sold
成都_20240711_C1341	C1341	成都	本田	18.2	2024/7/11	李静	sold
北京_20240618_C1342	C1342	北京	长城	24.3	2024/6/18	沈静	sold
青岛_20240417_C1343	C1343	青岛	大众	18.5	2024/4/17	周鹏	pending
昆明_20240414_C1344	C1344	昆明	宝马	71	2024/4/14	郑颖	sold
武汉_20240106_C1345	C1345	武汉	奔驰	44.5	2024/1/6	杨敏	sold
杭州_20240207_C1346	C1346	杭州	小鹏	27.5	2024/2/7	沈涛	pending
武汉_20241223_C1347	C1347	武汉	本田	13.4	2024/12/23	唐伟	pending
武汉_20241018_C1348	C1348	武汉	五菱	8.7	2024/10/18	沈超	pending
南京_20241129_C1349	C1349	南京	本田	10.6	2024/11/29	刘伟	sold
宁波_20241104_C1350	C1350	宁波	吉利	19.6	2024/11/4	陈强	sold
宁波_20240611_C1351	C1351	宁波	吉利	20.9	2024/6/11	李涛	pending
北京_20240714_C1352	C1352	北京	宝马	77.9	2024/7/14	杨涛	sold
杭州_20241029_C1353	C1353	杭州	本田	22.8	2024/10/29	林静	sold
天津_20241127_C1354	C1354	天津	大众	28.6	2024/11/27	周洋	sold
宁波_20241103_C1355	C1355	宁波	丰田	18.4	2024/11/3	王军	sold
昆明_20240516_C1356	C1356	昆明	小鹏	42.4	2024/5/16	陈杰	pending
北京_20241031_C1357	C1357	北京	理想	48.3	2024/10/31	周超	sold
郑州_20240309_C1358	C1358	郑州	大众	14.8	2024/3/9	孙杰	sold
天津_20240213_C1359	C1359	天津	本田	22.3	2024/2/13	张超	pending
青岛_20240818_C1360	C1360	青岛	丰田	33.4	2024/8/18	张娜	sold
西安_20240706_C1361	C1361	西安	长城	20.1	2024/7/6	陈敏	sold
杭州_20240811_C1362	C1362	杭州	长安	13.4	2024/8/11	郑敏	sold
南京_20240201_C1363	C1363	南京	丰田	16.7	2024/2/1	陈涛	pending
沈阳_20241118_C1364	C1364	沈阳	丰田	30.4	2024/11/18	陈敏	sold
杭州_20241228_C1365	C1365	杭州	特斯拉	42.7	2024/12/28	李芳	sold
长沙_20240719_C1366	C1366	长沙	特斯拉	44.5	2024/7/19	孙敏	pending
苏州_20241104_C1367	C1367	苏州	吉利	13.7	2024/11/4	李杰	sold
宁波_20241129_C1368	C1368	宁波	特斯拉	42.4	2024/11/29	郭鹏	pending
北京_20240826_C1369	C1369	北京	吉利	15.1	2024/8/26	张宁	sold
长沙_20240819_C1370	C1370	长沙	理想	35.5	2024/8/19	张鹏	pending
昆明_20240805_C1371	C1371	昆明	特斯拉	36.8	2024/8/5	郑杰	sold
深圳_20240722_C1372	C1372	深圳	蔚来	38.4	2024/7/22	吴洋	sold
深圳_20240209_C1373	C1373	深圳	奔驰	85.1	2024/2/9	沈强	sold
沈阳_20240722_C1374	C1374	沈阳	奔驰	91.7	2024/7/22	刘杰	pending
沈阳_20240127_C1375	C1375	沈阳	蔚来	64.5	2024/1/27	林鹏	pending
郑州_20240823_C1376	C1376	郑州	长城	19.9	2024/8/23	王洋	pending
郑州_20240228_C1377	C1377	郑州	宝马	30.8	2024/2/28	沈鹏	sold
成都_20240730_C1378	C1378	成都	特斯拉	36.6	2024/7/30	郑娜	sold
杭州_20240720_C1379	C1379	杭州	奔驰	107.6	2024/7/20	王丽	pending
昆明_20241031_C1380	C1380	昆明	理想	40.9	2024/10/31	周超	pending
广州_20240618_C1381	C1381	广州	宝马	43.1	2024/6/18	郑丽	sold
杭州_20240417_C1382	C1382	杭州	比亚迪	6.2	2024/4/17	王娜	pending
广州_20241209_C1383	C1383	广州	比亚迪	20.9	2024/12/9	李丽	sold
苏州_20241212_C1384	C1384	苏州	丰田	34.2	2024/12/12	杨鹏	sold
青岛_20241102_C1385	C1385	青岛	丰田	18.5	2024/11/2	陈超	pending
南京_20240808_C1386	C1386	南京	理想	38.8	2024/8/8	周涛	sold
深圳_20240322_C1387	C1387	深圳	小鹏	34.1	2024/3/22	王芳	sold
青岛_20241114_C1388	C1388	青岛	吉利	16.5	2024/11/14	林敏	pending
苏州_20241130_C1389	C1389	苏州	奥迪	34.4	2024/11/30	吴杰	pending
青岛_20240826_C1390	C1390	青岛	丰田	23.9	2024/8/26	杨伟	pending
上海_20240529_C1391	C1391	上海	长安	11.7	2024/5/29	李超	sold
成都_20240113_C1392	C1392	成都	长安	10.6	2024/1/13	郑敏	sold
南京_20240411_C1393	C1393	南京	宝马	53.8	2024/4/11	林军	sold
西安_20240414_C1394	C1394	西安	宝马	83.2	2024/4/14	陈军	pending
西安_20240411_C1395	C1395	西安	小鹏	32.7	2024/4/11	陈静	sold
苏州_20240219_C1396	C1396	苏州	长安	15.1	2024/2/19	林颖	pending
杭州_20240317_C1397	C1397	杭州	本田	14.2	2024/3/17	吴静	sold
昆明_20241230_C1398	C1398	昆明	本田	19	2024/12/30	李军	pending
沈阳_20240912_C1399	C1399	沈阳	奔驰	72.2	2024/9/12	张敏	sold
昆明_20241011_C1400	C1400	昆明	特斯拉	40	2024/10/11	吴敏	sold
长沙_20240704_C1401	C1401	长沙	大众	25.5	2024/7/4	张超	pending
长沙_20240918_C1402	C1402	长沙	丰田	18.6	2024/9/18	王军	sold
上海_20240326_C1403	C1403	上海	长城	20.4	2024/3/26	李颖	sold
天津_20240715_C1404	C1404	天津	长城	16.8	2024/7/15	沈伟	sold
昆明_20240809_C1405	C1405	昆明	大众	25.8	2024/8/9	刘丽	sold
广州_20240730_C1406	C1406	广州	比亚迪	12.6	2024/7/30	郭强	sold
郑州_20240210_C1407	C1407	郑州	奥迪	62.3	2024/2/10	赵超	sold
宁波_20241023_C1408	C1408	宁波	奔驰	49.4	2024/10/23	孙鹏	pending
武汉_20240513_C1409	C1409	武汉	特斯拉	33.2	2024/5/13	刘敏	sold
杭州_20240425_C1410	C1410	杭州	长安	7.7	2024/4/25	陈芳	sold
重庆_20241107_C1411	C1411	重庆	吉利	13	2024/11/7	赵静	sold
北京_20240701_C1412	C1412	北京	大众	17.5	2024/7/1	周宁	sold
深圳_20241115_C1413	C1413	深圳	蔚来	41.4	2024/11/15	周涛	pending
北京_20241128_C1414	C1414	北京	吉利	16.8	2024/11/28	沈丽	sold
杭州_20240112_C1415	C1415	杭州	丰田	35.9	2024/1/12	刘宁	pending
重庆_20240529_C1416	C1416	重庆	宝马	28.5	2024/5/29	孙涛	sold
郑州_20241020_C1417	C1417	郑州	理想	36	2024/10/20	杨芳	sold
重庆_20240821_C1418	C1418	重庆	五菱	7.7	2024/8/21	刘丽	sold
重庆_20241020_C1419	C1419	重庆	理想	29.2	2024/10/20	唐宁	sold
宁波_20240913_C1420	C1420	宁波	吉利	10.3	2024/9/13	杨颖	sold
广州_20240125_C1421	C1421	广州	长安	15.9	2024/1/25	杨强	sold
南京_20241112_C1422	C1422	南京	吉利	13.5	2024/11/12	赵超	sold
北京_20240525_C1423	C1423	北京	丰田	12.3	2024/5/25	杨娜	sold
天津_20241022_C1424	C1424	天津	长城	13	2024/10/22	陈敏	pending
青岛_20240412_C1425	C1425	青岛	丰田	32.7	2024/4/12	周强	sold
郑州_20240202_C1426	C1426	郑州	奔驰	58.5	2024/2/2	杨强	sold
郑州_20240628_C1427	C1427	郑州	理想	29	2024/6/28	郭芳	sold
重庆_20241212_C1428	C1428	重庆	本田	26.6	2024/12/12	林鹏	sold
成都_20241205_C1429	C1429	成都	小鹏	30.3	2024/12/5	郑娜	pending
成都_20240829_C1430	C1430	成都	吉利	19.1	2024/8/29	郭洋	pending
武汉_20241116_C1431	C1431	武汉	长城	11.5	2024/11/16	郭伟	sold
上海_20240310_C1432	C1432	上海	特斯拉	37.6	2024/3/10	张涛	sold
北京_20241119_C1433	C1433	北京	蔚来	51	2024/11/19	林超	sold
郑州_20240217_C1434	C1434	郑州	五菱	11.5	2024/2/17	陈鹏	sold
苏州_20240324_C1435	C1435	苏州	大众	16.1	2024/3/24	刘涛	sold
深圳_20240628_C1436	C1436	深圳	宝马	49.1	2024/6/28	李敏	sold
杭州_20240920_C1437	C1437	杭州	比亚迪	17.2	2024/9/20	唐静	sold
重庆_20240707_C1438	C1438	重庆	本田	13.9	2024/7/7	孙鹏	sold
宁波_20241109_C1439	C1439	宁波	吉利	12.6	2024/11/9	赵杰	sold
杭州_20241218_C1440	C1440	杭州	小鹏	19.1	2024/12/18	唐娜	sold
沈阳_20240930_C1441	C1441	沈阳	理想	41	2024/9/30	林芳	pending
深圳_20241006_C1442	C1442	深圳	五菱	4.2	2024/10/6	吴超	pending
武汉_20240415_C1443	C1443	武汉	蔚来	39.9	2024/4/15	张洋	pending
西安_20240313_C1444	C1444	西安	长城	25	2024/3/13	唐静	sold
广州_20240225_C1445	C1445	广州	比亚迪	25.2	2024/2/25	王敏	pending
宁波_20240502_C1446	C1446	宁波	长安	11.7	2024/5/2	周洋	pending
南京_20240401_C1447	C1447	南京	长城	22.8	2024/4/1	沈涛	sold
郑州_20240716_C1448	C1448	郑州	长安	13	2024/7/16	郭超	pending
成都_20241221_C1449	C1449	成都	宝马	28	2024/12/21	赵静	sold
宁波_20240313_C1450	C1450	宁波	长安	14.9	2024/3/13	吴涛	sold
杭州_20240428_C1451	C1451	杭州	宝马	72.8	2024/4/28	郭洋	sold
西安_20240315_C1452	C1452	西安	长城	23	2024/3/15	吴涛	sold
成都_20240705_C1453	C1453	成都	比亚迪	6.4	2024/7/5	唐静	pending
宁波_20240915_C1454	C1454	宁波	奥迪	66.8	2024/9/15	沈静	pending
沈阳_20241202_C1455	C1455	沈阳	吉利	10.2	2024/12/2	赵超	sold
成都_20241210_C1456	C1456	成都	吉利	10.6	2024/12/10	林芳	sold
天津_20240913_C1457	C1457	天津	理想	40.4	2024/9/13	王娜	pending
宁波_20240829_C1458	C1458	宁波	小鹏	22.7	2024/8/29	孙伟	sold
青岛_20240420_C1459	C1459	青岛	奔驰	58	2024/4/20	唐丽	sold
重庆_20240728_C1460	C1460	重庆	本田	16.6	2024/7/28	吴颖	sold
杭州_20240417_C1461	C1461	杭州	特斯拉	39.5	2024/4/17	杨涛	sold
西安_20240930_C1462	C1462	西安	吉利	14.6	2024/9/30	王芳	sold
沈阳_20240915_C1463	C1463	沈阳	小鹏	24.8	2024/9/15	张敏	sold
天津_20240122_C1464	C1464	天津	奥迪	43.9	2024/1/22	陈敏	pending
青岛_20240929_C1465	C1465	青岛	蔚来	46.8	2024/9/29	孙涛	sold
苏州_20241014_C1466	C1466	苏州	大众	20.3	2024/10/14	杨娜	sold
天津_20241104_C1467	C1467	天津	丰田	41.1	2024/11/4	杨鹏	pending
北京_20240427_C1468	C1468	北京	本田	15	2024/4/27	孙杰	sold
西安_20240225_C1469	C1469	西安	蔚来	43.8	2024/2/25	周涛	sold
青岛_20241114_C1470	C1470	青岛	理想	38.4	2024/11/14	林敏	sold
上海_20240513_C1471	C1471	上海	特斯拉	27.3	2024/5/13	郭鹏	sold
武汉_20240512_C1472	C1472	武汉	五菱	10.7	2024/5/12	刘丽	sold
重庆_20240520_C1473	C1473	重庆	小鹏	22.3	2024/5/20	郑颖	sold
青岛_20241230_C1474	C1474	青岛	理想	34.6	2024/12/30	陈宁	sold
重庆_20240801_C1475	C1475	重庆	蔚来	46.4	2024/8/1	杨鹏	sold
长沙_20241212_C1476	C1476	长沙	大众	15.6	2024/12/12	杨宁	sold
宁波_20240626_C1477	C1477	宁波	大众	15.3	2024/6/26	郑军	pending
深圳_20240909_C1478	C1478	深圳	理想	33.8	2024/9/9	孙涛	sold
长沙_20240210_C1479	C1479	长沙	五菱	5	2024/2/10	郑伟	sold
南京_20241112_C1480	C1480	南京	特斯拉	35.4	2024/11/12	孙杰	sold
北京_20240112_C1481	C1481	北京	宝马	68.8	2024/1/12	李军	pending
重庆_20240826_C1482	C1482	重庆	小鹏	32.8	2024/8/26	唐芳	sold
青岛_20241125_C1483	C1483	青岛	理想	34.8	2024/11/25	吴娜	pending
天津_20240830_C1484	C1484	天津	五菱	9.4	2024/8/30	张杰	sold
天津_20240602_C1485	C1485	天津	长安	12.5	2024/6/2	郭伟	sold
南京_20240818_C1486	C1486	南京	比亚迪	11.9	2024/8/18	张洋	pending
长沙_20240421_C1487	C1487	长沙	本田	16.3	2024/4/21	沈颖	sold
昆明_20240917_C1488	C1488	昆明	丰田	14.7	2024/9/17	李杰	pending
武汉_20240728_C1489	C1489	武汉	奥迪	47.6	2024/7/28	郑芳	sold
武汉_20240305_C1490	C1490	武汉	大众	32.7	2024/3/5	刘丽	pending
昆明_20240105_C1491	C1491	昆明	小鹏	31.5	2024/1/5	郭芳	sold
广州_20240326_C1492	C1492	广州	丰田	13.7	2024/3/26	王丽	sold
郑州_20240915_C1493	C1493	郑州	本田	24.6	2024/9/15	郑强	sold
北京_20240712_C1494	C1494	北京	吉利	9.8	2024/7/12	孙芳	sold
西安_20241128_C1495	C1495	西安	长城	23.8	2024/11/28	陈鹏	sold
天津_20240525_C1496	C1496	天津	大众	18.1	2024/5/25	张宁	pending
广州_20241001_C1497	C1497	广州	长城	16.2	2024/10/1	郑静	sold
昆明_20240828_C1498	C1498	昆明	五菱	11.8	2024/8/28	李敏	pending
重庆_20241229_C1499	C1499	重庆	长城	12	2024/12/29	陈敏	sold
天津_20241206_C1500	C1500	天津	本田	25.3	2024/12/6	林芳	pending
西安_20241220_C1501	C1501	西安	本田	16.6	2024/12/20	陈强	sold
杭州_20240311_C1502	C1502	杭州	比亚迪	28.7	2024/3/11	李娜	sold
杭州_20240317_C1503	C1503	杭州	奥迪	30.4	2024/3/17	王娜	sold
重庆_20240413_C1504	C1504	重庆	五菱	8.3	2024/4/13	杨芳	sold
长沙_20241214_C1505	C1505	长沙	本田	18.1	2024/12/14	陈鹏	sold
昆明_20240629_C1506	C1506	昆明	特斯拉	38.1	2024/6/29	王颖	pending
天津_20240719_C1507	C1507	天津	大众	16.6	2024/7/19	沈颖	sold
郑州_20240811_C1508	C1508	郑州	长安	9.2	2024/8/11	王丽	sold
杭州_20241212_C1509	C1509	杭州	特斯拉	49.7	2024/12/12	林静	pending
郑州_20240802_C1510	C1510	郑州	本田	29.9	2024/8/2	郑超	pending
杭州_20241213_C1511	C1511	杭州	特斯拉	44.3	2024/12/13	赵杰	sold
长沙_20241020_C1512	C1512	长沙	奔驰	78.7	2024/10/20	陈军	sold
深圳_20241229_C1513	C1513	深圳	长城	15	2024/12/29	周芳	pending
沈阳_20240615_C1514	C1514	沈阳	长城	23.7	2024/6/15	陈鹏	pending
成都_20241029_C1515	C1515	成都	大众	16.3	2024/10/29	刘宁	sold
沈阳_20241125_C1516	C1516	沈阳	奔驰	65.1	2024/11/25	陈涛	sold
郑州_20241110_C1517	C1517	郑州	奔驰	99.4	2024/11/10	孙娜	pending
苏州_20240904_C1518	C1518	苏州	大众	22	2024/9/4	沈鹏	pending
北京_20241213_C1519	C1519	北京	奥迪	58.4	2024/12/13	张鹏	sold
北京_20240727_C1520	C1520	北京	奥迪	73.6	2024/7/27	李军	pending
成都_20240807_C1521	C1521	成都	小鹏	21.7	2024/8/7	李军	sold
沈阳_20241105_C1522	C1522	沈阳	长城	18	2024/11/5	郭杰	pending
重庆_20240224_C1523	C1523	重庆	丰田	21.1	2024/2/24	陈强	sold
长沙_20240504_C1524	C1524	长沙	长城	15	2024/5/4	刘杰	sold
郑州_20240226_C1525	C1525	郑州	奔驰	59.4	2024/2/26	赵军	pending
沈阳_20240913_C1526	C1526	沈阳	长安	12.9	2024/9/13	杨静	sold
武汉_20240715_C1527	C1527	武汉	蔚来	43.6	2024/7/15	郭涛	pending
成都_20240515_C1528	C1528	成都	奔驰	78.2	2024/5/15	杨芳	pending
青岛_20240804_C1529	C1529	青岛	大众	28.1	2024/8/4	吴伟	sold
南京_20240210_C1530	C1530	南京	丰田	26.9	2024/2/10	孙涛	sold
宁波_20240131_C1531	C1531	宁波	长安	17.1	2024/1/31	唐鹏	pending
深圳_20240628_C1532	C1532	深圳	比亚迪	7.2	2024/6/28	周丽	pending
宁波_20240718_C1533	C1533	宁波	长安	19.3	2024/7/18	郭娜	pending
青岛_20241120_C1534	C1534	青岛	理想	46.4	2024/11/20	孙鹏	sold
北京_20241111_C1535	C1535	北京	奔驰	98.1	2024/11/11	陈伟	sold
成都_20240613_C1536	C1536	成都	奥迪	44.4	2024/6/13	孙涛	sold
成都_20240209_C1537	C1537	成都	比亚迪	24.9	2024/2/9	杨鹏	sold
深圳_20241023_C1538	C1538	深圳	蔚来	54.6	2024/10/23	郭伟	pending
青岛_20240906_C1539	C1539	青岛	本田	23	2024/9/6	陈娜	sold
宁波_20241127_C1540	C1540	宁波	小鹏	39.3	2024/11/27	赵涛	sold
长沙_20241019_C1541	C1541	长沙	吉利	15.7	2024/10/19	林鹏	sold
青岛_20240823_C1542	C1542	青岛	蔚来	33.3	2024/8/23	郑丽	sold
南京_20240120_C1543	C1543	南京	蔚来	49.8	2024/1/20	唐涛	sold
武汉_20240831_C1544	C1544	武汉	本田	21.7	2024/8/31	周强	sold
天津_20241222_C1545	C1545	天津	奔驰	98.4	2024/12/22	林涛	sold
青岛_20241028_C1546	C1546	青岛	长安	17.7	2024/10/28	张伟	sold
郑州_20241006_C1547	C1547	郑州	小鹏	23.5	2024/10/6	林颖	sold
长沙_20240212_C1548	C1548	长沙	五菱	6.4	2024/2/12	王娜	sold
深圳_20240122_C1549	C1549	深圳	特斯拉	35.9	2024/1/22	张丽	sold
上海_20240612_C1550	C1550	上海	长安	17.5	2024/6/12	郑鹏	sold
上海_20240701_C1551	C1551	上海	小鹏	26.4	2024/7/1	周芳	pending
苏州_20240517_C1552	C1552	苏州	长城	13.1	2024/5/17	李杰	sold
宁波_20241214_C1553	C1553	宁波	比亚迪	17.6	2024/12/14	吴娜	sold
天津_20240803_C1554	C1554	天津	比亚迪	9.3	2024/8/3	赵强	sold
天津_20240516_C1555	C1555	天津	理想	47.6	2024/5/16	林芳	sold
深圳_20240630_C1556	C1556	深圳	大众	12.9	2024/6/30	孙涛	pending
青岛_20241125_C1557	C1557	青岛	吉利	11.6	2024/11/25	李敏	sold
深圳_20241226_C1558	C1558	深圳	比亚迪	7.8	2024/12/26	杨敏	sold
成都_20241214_C1559	C1559	成都	奔驰	30.8	2024/12/14	吴强	sold
长沙_20240915_C1560	C1560	长沙	小鹏	33.6	2024/9/15	周敏	sold
宁波_20240224_C1561	C1561	宁波	丰田	30.5	2024/2/24	张洋	sold
重庆_20241214_C1562	C1562	重庆	宝马	84.5	2024/12/14	刘杰	pending
宁波_20240320_C1563	C1563	宁波	特斯拉	25.4	2024/3/20	周鹏	sold
上海_20240512_C1564	C1564	上海	长安	13.2	2024/5/12	沈军	pending
沈阳_20241115_C1565	C1565	沈阳	长安	12	2024/11/15	郑涛	pending
西安_20240711_C1566	C1566	西安	吉利	11	2024/7/11	刘强	sold
沈阳_20241026_C1567	C1567	沈阳	小鹏	21.7	2024/10/26	孙伟	sold
成都_20241228_C1568	C1568	成都	长安	14.2	2024/12/28	唐芳	sold
深圳_20240505_C1569	C1569	深圳	蔚来	35.2	2024/5/5	郭军	sold
杭州_20240709_C1570	C1570	杭州	本田	20.1	2024/7/9	赵军	sold
长沙_20240615_C1571	C1571	长沙	本田	12.7	2024/6/15	孙娜	sold
深圳_20240401_C1572	C1572	深圳	丰田	26.9	2024/4/1	林伟	sold
杭州_20240124_C1573	C1573	杭州	大众	24.4	2024/1/24	沈鹏	pending
苏州_20241027_C1574	C1574	苏州	五菱	3.4	2024/10/27	郑宁	sold
昆明_20240728_C1575	C1575	昆明	小鹏	27.6	2024/7/28	李杰	pending
深圳_20240829_C1576	C1576	深圳	五菱	7.8	2024/8/29	林军	sold
青岛_20240802_C1577	C1577	青岛	大众	14.4	2024/8/2	杨杰	pending
郑州_20241027_C1578	C1578	郑州	五菱	8.6	2024/10/27	刘敏	sold
武汉_20241225_C1579	C1579	武汉	小鹏	21	2024/12/25	林军	sold
南京_20241103_C1580	C1580	南京	五菱	7.2	2024/11/3	唐丽	sold
长沙_20240112_C1581	C1581	长沙	宝马	83.6	2024/1/12	周颖	pending
上海_20240712_C1582	C1582	上海	长安	13.5	2024/7/12	王静	pending
青岛_20240824_C1583	C1583	青岛	长城	14.2	2024/8/24	孙涛	sold
郑州_20241214_C1584	C1584	郑州	奥迪	60.6	2024/12/14	孙军	sold
长沙_20240727_C1585	C1585	长沙	本田	19.5	2024/7/27	张军	sold
南京_20240809_C1586	C1586	南京	理想	30	2024/8/9	唐静	sold
杭州_20241215_C1587	C1587	杭州	小鹏	34.2	2024/12/15	沈伟	sold
西安_20241024_C1588	C1588	西安	本田	20.9	2024/10/24	孙敏	sold
昆明_20241122_C1589	C1589	昆明	丰田	34.1	2024/11/22	杨洋	sold
天津_20240122_C1590	C1590	天津	长安	11.5	2024/1/22	王娜	pending
广州_20240711_C1591	C1591	广州	五菱	12	2024/7/11	陈静	sold
苏州_20240702_C1592	C1592	苏州	特斯拉	37.7	2024/7/2	陈敏	sold
青岛_20240921_C1593	C1593	青岛	五菱	3.5	2024/9/21	陈宁	sold
青岛_20241009_C1594	C1594	青岛	小鹏	22.9	2024/10/9	林宁	pending
昆明_20240303_C1595	C1595	昆明	长城	12	2024/3/3	吴静	sold
青岛_20240413_C1596	C1596	青岛	奥迪	75.6	2024/4/13	郑鹏	pending
长沙_20240701_C1597	C1597	长沙	奔驰	74.9	2024/7/1	杨超	pending
重庆_20241028_C1598	C1598	重庆	奔驰	45	2024/10/28	李芳	sold
郑州_20241031_C1599	C1599	郑州	长安	18.5	2024/10/31	周超	pending
成都_20240104_C1600	C1600	成都	奥迪	42	2024/1/4	陈丽	pending
上海_20241111_C1601	C1601	上海	比亚迪	13.5	2024/11/11	吴鹏	pending
长沙_20240629_C1602	C1602	长沙	吉利	10.4	2024/6/29	郭静	pending
武汉_20240415_C1603	C1603	武汉	长安	19.2	2024/4/15	周丽	pending
昆明_20240626_C1604	C1604	昆明	长城	15.4	2024/6/26	陈洋	pending
宁波_20241222_C1605	C1605	宁波	宝马	68.7	2024/12/22	李宁	sold
天津_20240816_C1606	C1606	天津	五菱	4.7	2024/8/16	刘涛	sold
上海_20240328_C1607	C1607	上海	蔚来	49.1	2024/3/28	吴敏	sold
昆明_20241120_C1608	C1608	昆明	大众	28.4	2024/11/20	陈静	sold
重庆_20241103_C1609	C1609	重庆	奔驰	40.3	2024/11/3	唐敏	sold
青岛_20241118_C1610	C1610	青岛	本田	30.6	2024/11/18	王宁	pending
武汉_20240315_C1611	C1611	武汉	理想	41.2	2024/3/15	张静	sold
北京_20240922_C1612	C1612	北京	小鹏	16.8	2024/9/22	吴丽	sold
深圳_20240920_C1613	C1613	深圳	奔驰	78.6	2024/9/20	唐伟	sold
武汉_20241218_C1614	C1614	武汉	宝马	67.8	2024/12/18	沈伟	sold
成都_20240719_C1615	C1615	成都	比亚迪	15.8	2024/7/19	吴颖	sold
杭州_20241207_C1616	C1616	杭州	小鹏	33.7	2024/12/7	孙涛	sold
武汉_20241004_C1617	C1617	武汉	宝马	29	2024/10/4	张宁	pending
深圳_20240606_C1618	C1618	深圳	比亚迪	21.1	2024/6/6	郭敏	sold
昆明_20240519_C1619	C1619	昆明	吉利	16.2	2024/5/19	林涛	sold
长沙_20241111_C1620	C1620	长沙	吉利	10.1	2024/11/11	李芳	pending
天津_20241016_C1621	C1621	天津	宝马	67.9	2024/10/16	孙伟	sold
武汉_20240510_C1622	C1622	武汉	丰田	34.2	2024/5/10	唐鹏	sold
宁波_20240926_C1623	C1623	宁波	奔驰	48.1	2024/9/26	唐颖	sold
广州_20240207_C1624	C1624	广州	理想	40.3	2024/2/7	周涛	sold
西安_20241019_C1625	C1625	西安	比亚迪	18.5	2024/10/19	周伟	sold
上海_20240222_C1626	C1626	上海	特斯拉	37.6	2024/2/22	吴颖	pending
深圳_20240514_C1627	C1627	深圳	奔驰	41.6	2024/5/14	李静	sold
沈阳_20240829_C1628	C1628	沈阳	奥迪	67.9	2024/8/29	郭敏	sold
南京_20241128_C1629	C1629	南京	奥迪	31.3	2024/11/28	赵伟	sold
郑州_20240712_C1630	C1630	郑州	吉利	18.6	2024/7/12	周鹏	sold
天津_20240311_C1631	C1631	天津	长城	21.8	2024/3/11	赵丽	sold
成都_20240704_C1632	C1632	成都	丰田	13	2024/7/4	郑涛	sold
杭州_20241004_C1633	C1633	杭州	大众	14.1	2024/10/4	刘宁	sold
天津_20240308_C1634	C1634	天津	特斯拉	39	2024/3/8	周敏	sold
深圳_20240701_C1635	C1635	深圳	理想	41.4	2024/7/1	王超	pending
宁波_20241129_C1636	C1636	宁波	宝马	41.3	2024/11/29	孙敏	sold
北京_20240828_C1637	C1637	北京	五菱	10.2	2024/8/28	杨静	sold
郑州_20241009_C1638	C1638	郑州	奥迪	68.2	2024/10/9	唐敏	sold
武汉_20240914_C1639	C1639	武汉	比亚迪	6.8	2024/9/14	刘伟	pending
天津_20241028_C1640	C1640	天津	丰田	25.2	2024/10/28	孙娜	pending
杭州_20240713_C1641	C1641	杭州	奔驰	40.2	2024/7/13	刘丽	sold
西安_20241216_C1642	C1642	西安	蔚来	40.1	2024/12/16	郭鹏	sold
广州_20240105_C1643	C1643	广州	宝马	39.6	2024/1/5	陈颖	sold
北京_20241119_C1644	C1644	北京	大众	23.8	2024/11/19	王丽	sold
成都_20241020_C1645	C1645	成都	宝马	82.6	2024/10/20	杨宁	pending
南京_20241214_C1646	C1646	南京	小鹏	24	2024/12/14	林洋	sold
长沙_20240519_C1647	C1647	长沙	奥迪	34	2024/5/19	赵洋	sold
沈阳_20240209_C1648	C1648	沈阳	长安	19.9	2024/2/9	孙颖	pending
武汉_20240721_C1649	C1649	武汉	奥迪	50.6	2024/7/21	郑军	pending
上海_20240303_C1650	C1650	上海	蔚来	44.9	2024/3/3	郭敏	pending
北京_20240215_C1651	C1651	北京	丰田	34.2	2024/2/15	唐芳	sold
南京_20240227_C1652	C1652	南京	奔驰	37.1	2024/2/27	孙颖	sold
长沙_20240217_C1653	C1653	长沙	比亚迪	21.6	2024/2/17	张敏	sold
青岛_20241016_C1654	C1654	青岛	蔚来	48.6	2024/10/16	唐强	sold
天津_20240726_C1655	C1655	天津	丰田	23.4	2024/7/26	刘鹏	sold
深圳_20240813_C1656	C1656	深圳	蔚来	35.2	2024/8/13	赵军	pending
郑州_20240416_C1657	C1657	郑州	五菱	7.8	2024/4/16	孙静	pending
杭州_20241204_C1658	C1658	杭州	大众	23.8	2024/12/4	陈洋	sold
沈阳_20240502_C1659	C1659	沈阳	吉利	12.4	2024/5/2	李杰	sold
成都_20241007_C1660	C1660	成都	比亚迪	9.7	2024/10/7	李洋	sold
长沙_20241116_C1661	C1661	长沙	小鹏	27.5	2024/11/16	刘颖	sold
杭州_20240407_C1662	C1662	杭州	长安	15.7	2024/4/7	王宁	sold
苏州_20240121_C1663	C1663	苏州	大众	23	2024/1/21	郭洋	sold
苏州_20240810_C1664	C1664	苏州	小鹏	26.5	2024/8/10	陈超	sold
南京_20240930_C1665	C1665	南京	理想	38.5	2024/9/30	刘杰	sold
上海_20240219_C1666	C1666	上海	大众	21.9	2024/2/19	林洋	sold
昆明_20241003_C1667	C1667	昆明	本田	25.3	2024/10/3	陈涛	sold
杭州_20240730_C1668	C1668	杭州	大众	12.8	2024/7/30	陈超	sold
